id_studente,id_classe,nome,cognome,sesso,cittadinanza
STU20061,SPPC011016_0003,Arturo,Cugia,M,ITA
STU20062,SPPC011016_0003,Milena,Praga,F,ITA
STU20063,SPPC011016_0003,Stefania,Porzio,F,ITA
STU20064,SPPC011016_0003,Milo,Zacco,M,ITA
STU20065,SPPC011016_0003,Lina,Morandi,F,ITA
STU20066,SPPC011016_0003,Bartolomeo,Petrucci,M,ITA
STU20067,SPPC011016_0003,Liberto,Mimun,M,ITA
STU20068,SPPC011016_0003,Donato,Mascagni,M,ITA
STU20069,SPPC011016_0003,Bartolomeo,Bellocchio,M,ITA
STU20070,SPPC011016_0003,Ornella,Valmarana,F,ITA
STU20071,SPPC011016_0003,Matilda,Cociarelli,F,ITA
STU20072,SPPC011016_0003,Pierina,Soffici,F,ITA
STU20073,SPPC011016_0004,Fernanda,Crespi,F,ITA
STU20074,SPPC011016_0004,Benedetto,Costalonga,M,ITA
STU20075,SPPC011016_0004,Giada,Samele,F,ITA
STU20076,SPPC011016_0004,Pierpaolo,Sollima,M,ITA
STU20077,SPPC011016_0004,Eraldo,Balbo,M,ITA
STU20078,SPPC011016_0004,Zaira,Boiardo,F,ITA
STU20079,SPPC011016_0004,Gloria,Rosselli,F,ITA
STU20080,SPPC011016_0004,Nicolò,Pennetta,M,ITA
STU20081,SPPC011016_0004,Tiziano,Giusti,M,ITA
STU20082,SPPC011016_0004,Ugolino,Scarponi,M,ITA
STU20083,SPPC011016_0004,Giuseppina,Balbo,F,ITA
STU20084,SPPC011016_0004,Pomponio,Battisti,M,ITA
STU20085,SPPC011016_0004,Elvira,Pontecorvo,F,ITA
STU20086,SPPC011016_0004,Giuliana,Andreozzi,F,ITA
STU20087,SPPC011016_0005,Umberto,Colletti,M,ITA
STU20088,SPPC011016_0005,Renata,Lattuada,F,ITA
STU20089,SPPC011016_0005,Annamaria,Abate,F,NON_ITA
STU20090,SPPC011016_0005,Greca,Anguissola,F,ITA
STU20091,SPPC011016_0005,Daria,Sermonti,F,ITA
STU20092,SPPC011016_0005,Rodolfo,Mogherini,M,ITA
STU20093,SPPC011016_0005,Nedda,Brugnaro,F,ITA
STU20094,SPPC011016_0005,Stefania,Battisti,F,ITA
STU20095,SPPC011016_0005,Irma,Oliboni,F,ITA
STU20096,SPPC011016_0005,Vito,Iannotti,M,ITA
STU20097,SPPC011016_0005,Sandro,Cignaroli,M,ITA
STU20098,SPPC011016_0005,Fausto,Zito,M,ITA
STU20099,SPPC011016_0005,Filippo,Piazzi,M,ITA
STU20100,SPPC011016_0005,Osvaldo,Calvo,M,ITA
STU20101,SPPC011016_0005,Zaira,Armani,F,ITA
STU20102,SPPC011016_0005,Natalia,Cremonesi,F,ITA
STU20103,SPPC011016_0005,Beppe,Bongiorno,M,ITA
STU20104,SPPC011016_0005,Pierpaolo,Lanfranchi,M,ITA
STU20105,SPPC011016_0005,Fernanda,Cuzzocrea,F,ITA
STU20106,SPPC011016_0006,Lilla,Segrè,F,ITA
STU20107,SPPC011016_0006,Emilio,Ciani,M,ITA
STU20108,SPPC011016_0006,Ciro,Busoni,M,ITA
STU20109,SPPC011016_0006,Dolores,Esposito,F,ITA
STU20110,SPPC011016_0006,Tonia,Viola,F,ITA
STU20111,SPPC011016_0006,Bartolomeo,Storladi,M,ITA
STU20112,SPPC011016_0006,Silvestro,Ruberto,M,ITA
STU20113,SPPC011016_0006,Napoleone,Morellato,M,ITA
STU20114,SPPC011016_0006,Federica,Vergassola,F,ITA
STU20115,SPPC011016_0006,Giacomo,Rosmini,M,ITA
STU20116,SPPC011016_0006,Flavio,Argan,M,ITA
STU20117,SPPC011016_0006,Flora,Muratori,F,ITA
STU20118,SPPC011016_0006,Torquato,Fusani,M,ITA
STU20119,SPPC011016_0006,Carlo,Aulenti,M,NON_ITA
STU20120,SPPC011016_0006,Sole,Navarria,F,ITA
STU20121,SPPC011016_0006,Annunziata,Vento,F,ITA
STU20122,SPPC011016_0006,Loretta,Mannoia,F,ITA
STU20123,SPPC011016_0006,Giorgia,Pagliaro,F,ITA
STU20124,SPPC011016_0006,Germana,Fusani,F,ITA
STU20125,SPPC011016_0007,Augusto,Celentano,M,ITA
STU20126,SPPC011016_0007,Angelina,Oscuro,F,ITA
STU20127,SPPC011016_0007,Arsenio,Zichichi,M,ITA
STU20128,SPPC011016_0007,Roberta,Tolentino,F,ITA
STU20129,SPPC011016_0007,Giorgia,Serlupi,F,ITA
STU20130,SPPC011016_0007,Giuliano,Baroffio,M,ITA
STU20131,SPPC011016_0007,Saverio,Udinesi,M,ITA
STU20132,SPPC011016_0007,Antonina,Trevisan,F,ITA
STU20133,SPPC011016_0007,Maria,Botticelli,F,ITA
STU20134,SPPC011016_0007,Ippazio,Turrini,M,ITA
STU20135,SPPC011016_0007,Virgilio,Mercalli,M,ITA
STU20136,SPPC011016_0007,Enrico,Piccio,M,ITA
STU20137,SPPC011016_0007,Guarino,Pignatti,M,ITA
STU20138,SPPC011016_0007,Vincenza,Farnese,F,ITA
STU20139,SPPC011016_0007,Fiamma,Orlando,F,ITA
STU20140,SPPC011016_0007,Roman,Meucci,M,ITA
STU20141,SPPC011016_0007,Sonia,Filogamo,F,ITA
STU20142,SPPC011016_0007,Francesca,Pacelli,F,ITA
STU20143,SPPC011016_0007,Germana,Folliero,F,NON_ITA
STU20144,SPPC011016_0008,Martino,Peano,M,ITA
STU20145,SPPC011016_0008,Stefania,Barese,F,ITA
STU20146,SPPC011016_0008,Giacinto,Guarana,M,ITA
STU20147,SPPC011016_0008,Melissa,Cilibrasi,F,ITA
STU20148,SPPC011016_0008,Vincenzo,Chiaramonte,M,ITA
STU20149,SPPC011016_0008,Giuseppina,Ferraris,F,ITA
STU20150,SPPC011016_0008,Lucia,Palazzo,F,ITA
STU20151,SPPC011016_0008,Fausto,Ruggieri,M,ITA
STU20152,SPPC011016_0008,Ranieri,Gargallo,M,ITA
STU20153,SPPC011016_0008,Ermenegildo,Bajardi,M,NON_ITA
STU20154,SPPC011016_0008,Licia,Moretti,F,ITA
STU20155,SPPC011016_0008,Giacinto,Sabatini,M,ITA
STU20156,SPPC011016_0008,Ilaria,Fantini,F,ITA
STU20157,SPPC011016_0008,Achille,Tropea,M,ITA
STU20158,SPPC011016_0008,Amalia,Cuzzocrea,F,ITA
STU20159,SPPC011016_0008,Tina,Polani,F,ITA
STU20160,SPPC011016_0008,Luciana,Tarantini,F,ITA
STU20161,SPPC011016_0008,Lucrezia,Rossetti,F,ITA
STU20162,SPPC011016_0008,Santino,Carnera,M,ITA
STU20163,SPPC011016_0009,Matilda,Cammarata,F,ITA
STU20164,SPPC011016_0009,Pietro,Rapisardi,M,ITA
STU20165,SPPC011016_0009,Rolando,Iannelli,M,ITA
STU20166,SPPC011016_0009,Emilio,Canil,M,ITA
STU20167,SPPC011016_0009,Sole,Calbo,F,ITA
STU20168,SPPC011016_0009,Paola,Proietti,F,ITA
STU20169,SPPC011016_0009,Marissa,Piccio,F,ITA
STU20170,SPPC011016_0009,Adriana,Trevisan,F,ITA
STU20171,SPPC011016_0009,Donatella,Sandi,F,ITA
STU20172,SPPC011016_0009,Sandra,Greggio,F,ITA
STU20173,SPPC011016_0009,Antonietta,Rosselli,F,ITA
STU20174,SPPC011016_0009,Piergiuseppe,Vianello,M,ITA
STU20175,SPPC011016_0009,Delfino,Morellato,M,ITA
STU20176,SPPC011016_0009,Annetta,Gatto,F,ITA
STU20177,SPPC011016_0009,Temistocle,Ariasso,M,ITA
STU20178,SPPC011016_0009,Aria,Gritti,F,NON_ITA
STU20179,SPPC011016_0009,Raffaellino,Fantoni,M,ITA
STU20180,SPPC011016_0009,Liberto,Jovinelli,M,ITA
STU20181,SPPC011016_0009,Giampiero,Monti,M,ITA
STU20182,SPPC011016_0010,Amedeo,Cutrufo,M,ITA
STU20183,SPPC011016_0010,Patrizio,Gentilini,M,ITA
STU20184,SPPC011016_0010,Ninetta,Bruno,F,ITA
STU20185,SPPC011016_0010,Filippa,Parini,F,ITA
STU20186,SPPC011016_0010,Eugenia,Esposito,F,ITA
STU20187,SPPC011016_0010,Gianmarco,Finzi,M,ITA
STU20188,SPPC011016_0010,Biagio,Piane,M,ITA
STU20189,SPPC011016_0010,Stefania,Falcone,F,ITA
STU20190,SPPC011016_0010,Angelina,Mercalli,F,ITA
STU20191,SPPC011016_0010,Lucia,Gentilini,F,ITA
STU20192,SPPC011016_0010,Giampiero,Antonucci,M,ITA
STU20193,SPPC011016_0010,Monica,Contrafatto,F,ITA
STU20194,SPPC011016_0010,Adelmo,Conti,M,NON_ITA
STU20195,SPPC011016_0010,Achille,Boccherini,M,ITA
STU20196,SPPC011016_0010,Santino,Fanucci,M,ITA
STU20197,SPPC011016_0010,Gabriele,Marazzi,M,ITA
STU20198,SPPC011016_0010,Marta,Soranzo,F,ITA
STU20199,SPPC011016_0010,Susanna,Camuccini,F,ITA
STU20200,SPPC011016_0011,Maria,Sibilia,F,ITA
STU20201,SPPC011016_0011,Annalisa,Mercati,F,ITA
STU20202,SPPC011016_0011,Antonella,Leoncavallo,F,ITA
STU20203,SPPC011016_0011,Alberico,Pareto,M,ITA
STU20204,SPPC011016_0011,Paoletta,Procacci,F,ITA
STU20205,SPPC011016_0011,Marisa,Staglieno,F,ITA
STU20206,SPPC011016_0011,Federico,Morlacchi,M,ITA
STU20207,SPPC011016_0011,Matilda,Monaco,F,ITA
STU20208,SPPC011016_0011,Antonio,Scamarcio,M,ITA
STU20209,SPPC011016_0011,Bartolomeo,Serao,M,ITA
STU20210,SPPC011016_0011,Ernesto,Barozzi,M,ITA
STU20211,SPPC011016_0011,Cipriano,Gozzi,M,ITA
STU20212,SPPC011016_0011,Lilla,Martinelli,F,ITA
STU20213,SPPC011016_0012,Romolo,Interiano,M,ITA
STU20214,SPPC011016_0012,Piero,Natta,M,ITA
STU20215,SPPC011016_0012,Pasqual,Segrè,M,ITA
STU20216,SPPC011016_0012,Alessandra,Mantegna,F,ITA
STU20217,SPPC011016_0012,Pierangelo,Amato,M,ITA
STU20218,SPPC011016_0012,Ranieri,Zampa,M,ITA
STU20219,SPPC011016_0012,Priscilla,Stradivari,F,ITA
STU20220,SPPC011016_0012,Licia,Pasqua,F,ITA
STU20221,SPPC011016_0012,Romina,Cendron,F,ITA
STU20222,SPPC011016_0012,Isabella,Grimani,F,ITA
STU20223,SPPC011016_0012,Benito,Gaito,M,ITA
STU20224,SPPC011016_0012,Elena,Caetani,F,ITA
STU20225,SPPC011016_0012,Camilla,Scarpa,F,ITA
STU20226,SPPC011016_0013,Roberta,Chinnici,F,ITA
STU20227,SPPC011016_0013,Carlo,Alfieri,M,ITA
STU20228,SPPC011016_0013,Vincentio,Pennetta,M,ITA
STU20229,SPPC011016_0013,Angelina,Boito,F,ITA
STU20230,SPPC011016_0013,Lazzaro,Alfonsi,M,ITA
STU20231,SPPC011016_0013,Fortunata,Rocca,F,ITA
STU20232,SPPC011016_0013,Piermaria,Leoncavallo,M,ITA
STU20233,SPPC011016_0013,Arturo,Giannetti,M,ITA
STU20234,SPPC011016_0013,Cipriano,Battaglia,M,ITA
STU20235,SPPC011016_0013,Susanna,Corcos,F,ITA
STU20236,SPPC011016_0013,Salvatore,Dossi,M,ITA
STU20237,SPPC011016_0013,Serena,Bacosi,F,ITA
STU20238,SPPC011016_0013,Rosalia,Morricone,F,ITA
STU20239,SPPC011016_0013,Bianca,Leopardi,F,NON_ITA
STU20240,SPPC011016_0013,Delfino,Mascagni,M,ITA
STU20241,SPPC011016_0013,Fabrizio,Spinelli,M,ITA
STU20242,SPPC011016_0013,Benvenuto,Spinelli,M,ITA
STU20243,SPPC011016_0013,Chiara,Armellini,F,ITA
STU20244,SPPC011016_0013,Olga,Tosi,F,ITA
STU20245,SPPC011016_0013,Sebastiano,Abbagnale,M,ITA
STU20246,SPPC011016_0013,Iolanda,Broschi,F,ITA
STU20247,SPPC011016_0013,Eugenia,Salvemini,F,ITA
STU20248,SPPC011016_0014,Arnulfo,Cerquiglini,M,ITA
STU20249,SPPC011016_0014,Concetta,Tresoldi,F,ITA
STU20250,SPPC011016_0014,Ermenegildo,Riccardi,M,ITA
STU20251,SPPC011016_0014,Ciro,Abbagnale,M,ITA
STU20252,SPPC011016_0014,Ubaldo,Caetani,M,ITA
STU20253,SPPC011016_0014,Amalia,Morellato,F,ITA
STU20254,SPPC011016_0014,Fabio,Guidone,M,ITA
STU20255,SPPC011016_0014,Clelia,Favata,F,ITA
STU20256,SPPC011016_0014,Tatiana,Sinisi,F,ITA
STU20257,SPPC011016_0014,Nina,Tosto,F,ITA
STU20258,SPPC011016_0014,Greca,Visconti,F,NON_ITA
STU20259,SPPC011016_0014,Ugolino,Cremonesi,M,ITA
STU20260,SPPC011016_0014,Giuseppina,Giunti,F,ITA
STU20261,SPPC011016_0014,Marco,Togliatti,M,ITA
STU20262,SPPC011016_0014,Alderano,Fogazzaro,M,ITA
STU20263,SPPC011016_0014,Paulina,Pisani,F,ITA
STU20264,SPPC011016_0014,Massimo,Boezio,M,ITA
STU20265,SPPC011016_0014,Sabatino,Moresi,M,ITA
STU20266,SPPC011016_0014,Eugenia,Jovinelli,F,ITA
STU20267,SPPC011016_0014,Isabella,Strangio,F,ITA
STU20268,SPPC011016_0014,Barbara,Rienzo,F,ITA
STU20269,SPPC011016_0014,Ennio,Ritacca,M,ITA
STU20270,SPPC011016_0015,Piergiuseppe,Boitani,M,ITA
STU20271,SPPC011016_0015,Tiziana,Sagnelli,F,ITA
STU20272,SPPC011016_0015,Griselda,Carocci,F,ITA
STU20273,SPPC011016_0015,Ezio,Pirandello,M,ITA
STU20274,SPPC011016_0015,Massimiliano,Guarana,M,ITA
STU20275,SPPC011016_0015,Aria,Giacconi,F,ITA
STU20276,SPPC011016_0015,Rosario,Rienzo,M,ITA
STU20277,SPPC011016_0015,Liberto,Valmarana,M,ITA
STU20278,SPPC011016_0015,Luchino,Farnese,M,ITA
STU20279,SPPC011016_0015,Concetta,Morellato,F,ITA
STU20280,SPPC011016_0015,Cirillo,Querini,M,ITA
STU20281,SPPC011016_0015,Alessia,Carpaccio,F,ITA
STU20282,SPPC011016_0015,Marcella,Parmitano,F,NON_ITA
STU20283,SPPC011016_0015,Amalia,Giorgetti,F,ITA
STU20284,SPPC011016_0015,Alessandra,Durante,F,ITA
STU20285,SPPC011016_0015,Paulina,Pasqua,F,ITA
STU20286,SPPC011016_0015,Martino,Ajello,M,ITA
STU20287,SPPC011016_0015,Silvia,Carli,F,ITA
STU20288,SPPC011016_0015,Antonio,Fibonacci,M,ITA
STU20289,SPPC011016_0015,Azeglio,Ferrante,M,ITA
STU20290,SPPC011016_0015,Romana,Pedroni,F,ITA
STU20291,SPPC011016_0015,Claudio,Caccianemico,M,ITA
STU20292,SPPC011016_0016,Pasquale,Venier,M,ITA
STU20293,SPPC011016_0016,Emma,Gianvecchio,F,ITA
STU20294,SPPC011016_0016,Camillo,Boiardo,M,ITA
STU20295,SPPC011016_0016,Fabrizio,Collina,M,ITA
STU20296,SPPC011016_0016,Coriolano,Ferrari,M,ITA
STU20297,SPPC011016_0016,Dina,Beccheria,F,ITA
STU20298,SPPC011016_0016,Fabio,Salvo,M,ITA
STU20299,SPPC011016_0016,Alessandra,Bellucci,F,NON_ITA
STU20300,SPPC011016_0016,Morena,Cerutti,F,ITA
STU20301,SPPC011016_0016,Giustino,Castelli,M,ITA
STU20302,SPPC011016_0016,Priscilla,Baggio,F,ITA
STU20303,SPPC011016_0016,Marissa,Tacchini,F,ITA
STU20304,SPPC011016_0016,Livia,Leone,F,ITA
STU20305,SPPC011016_0016,Giuliano,Sonnino,M,ITA
STU20306,SPPC011016_0016,Ugo,Majorana,M,ITA
STU20307,SPPC011016_0016,Sole,Santi,F,ITA
STU20308,SPPC011016_0016,Renata,Carullo,F,ITA
STU20309,SPPC011016_0016,Dario,Tasso,M,ITA
STU20310,SPPC011016_0016,Patrizia,Vezzali,F,ITA
STU20311,SPPC011016_0016,Romana,Trincavelli,F,ITA
STU20312,SPPC011016_0016,Puccio,Ficino,M,ITA
STU20313,SPPC011016_0016,Alessio,Alboni,M,ITA
STU20314,SPPC011016_0017,Fortunata,Brenna,F,ITA
STU20315,SPPC011016_0017,Vanessa,Treves,F,ITA
STU20316,SPPC011016_0017,Ruggiero,Procacci,M,ITA
STU20317,SPPC011016_0017,Adele,Pugliese,F,ITA
STU20318,SPPC011016_0017,Torquato,Tornatore,M,ITA
STU20319,SPPC011016_0017,Filippo,Casini,M,ITA
STU20320,SPPC011016_0017,Sebastiano,Leone,M,ITA
STU20321,SPPC011016_0017,Vincenzo,Cociarelli,M,ITA
STU20322,SPPC011016_0017,Claudia,Iannuzzi,F,ITA
STU20323,SPPC011016_0017,Pompeo,Comencini,M,ITA
STU20324,SPPC011016_0017,Priscilla,Cattaneo,F,ITA
STU20325,SPPC011016_0017,Fabio,Satta,M,NON_ITA
STU20326,SPPC011016_0017,Lodovico,Michelangeli,M,ITA
STU20327,SPPC011016_0017,Aurora,Greco,F,ITA
STU20328,SPPC011016_0017,Greco,Persico,M,ITA
STU20329,SPPC011016_0017,Amanda,Corbo,F,ITA
STU20330,SPPC011016_0017,Ignazio,Finzi,M,ITA
STU20331,SPPC011016_0017,Benito,Guglielmi,M,ITA
STU20332,SPPC011016_0017,Eva,Rinaldi,F,ITA
STU20333,SPPC011016_0017,Lauretta,Naccari,F,ITA
STU20334,SPPC011016_0017,Rosaria,Mantegna,F,ITA
STU20335,SPPC011016_0017,Ilaria,Manunta,F,ITA
STU20336,SPPC011016_0018,Franco,Mozart,M,ITA
STU20337,SPPC011016_0018,Fabrizia,Lovato,F,ITA
STU20338,SPPC011016_0018,Federico,Pellico,M,ITA
STU20339,SPPC011016_0018,Viridiana,Canil,F,ITA
STU20340,SPPC011016_0018,Luchino,Malenchini,M,ITA
STU20341,SPPC011016_0018,Livia,Gemito,F,ITA
STU20342,SPPC011016_0018,Paulina,Branciforte,F,ITA
STU20343,SPPC011016_0018,Maura,Mengolo,F,ITA
STU20344,SPPC011016_0018,Raffaella,Sermonti,F,ITA
STU20345,SPPC011016_0018,Venancio,Boito,M,NON_ITA
STU20346,SPPC011016_0018,Donatello,Contarini,M,ITA
STU20347,SPPC011016_0018,Alina,Marenzio,F,ITA
STU20348,SPPC011016_0018,Temistocle,Pacelli,M,ITA
STU20349,SPPC011016_0018,Antonino,Littizzetto,M,ITA
STU20350,SPPC011016_0018,Pomponio,Priuli,M,ITA
STU20351,SPPC011016_0018,Alessandra,Martinelli,F,ITA
STU20352,SPPC011016_0018,Martino,Pelli,M,ITA
STU20353,SPPC011016_0018,Ornella,Perozzo,F,ITA
STU20354,SPPC011016_0018,Marcella,Finzi,F,ITA
STU20355,SPPC011016_0018,Giada,Comeriato,F,ITA
STU20356,SPPC011016_0018,Daniele,Iacovelli,M,ITA
STU20357,SPPC011016_0019,Amadeo,Lerner,M,ITA
STU20358,SPPC011016_0019,Guido,Ceri,M,ITA
STU20359,SPPC011016_0019,Fedele,Ioppi,M,ITA
STU20360,SPPC011016_0019,Allegra,Lovato,F,ITA
STU20361,SPPC011016_0019,Maurizio,Accardo,M,ITA
STU20362,SPPC011016_0019,Ennio,Leoncavallo,M,ITA
STU20363,SPPC011016_0019,Alberto,Balotelli,M,ITA
STU20364,SPPC011016_0019,Marcantonio,Schiavo,M,ITA
STU20365,SPPC011016_0019,Annalisa,Guarneri,F,ITA
STU20366,SPPC011016_0019,Nicoletta,Satta,F,ITA
STU20367,SPPC011016_0019,Aria,Zoppetto,F,NON_ITA
STU20368,SPPC011016_0019,Antonino,Pizziol,M,ITA
STU20369,SPPC011016_0019,Virginia,Bonanno,F,ITA
STU20370,SPPC011016_0019,Amalia,Troisi,F,ITA
STU20371,SPPC011016_0019,Stefania,Brancaccio,F,ITA
STU20372,SPPC011016_0019,Valeria,Ariasso,F,ITA
STU20373,SPPC011016_0019,Guglielmo,Telesio,M,ITA
STU20374,SPPC011016_0019,Adele,Fracci,F,ITA
STU20375,SPPC011016_0019,Donatello,Altera,M,ITA
STU20376,SPPC011016_0019,Giuliana,Barillaro,F,ITA
STU20377,SPPC011016_0019,Melania,Nosiglia,F,ITA
STU20378,SPPC011016_0020,Stefano,Cheda,M,NON_ITA
STU20379,SPPC011016_0020,Simone,Manolesso,M,ITA
STU20380,SPPC011016_0020,Allegra,Caruso,F,ITA
STU20381,SPPC011016_0020,Cassandra,Galiazzo,F,ITA
STU20382,SPPC011016_0020,Paoletta,Cutrufo,F,ITA
STU20383,SPPC011016_0020,Serafina,Alfonsi,F,ITA
STU20384,SPPC011016_0020,Roberto,Traetta,M,ITA
STU20385,SPPC011016_0020,Romina,Zamengo,F,ITA
STU20386,SPPC011016_0020,Gino,Conte,M,ITA
STU20387,SPPC011016_0020,Stefani,Bernetti,F,ITA
STU20388,SPPC011016_0020,Tiziano,Aldobrandi,M,ITA
STU20389,SPPC011016_0020,Carolina,Bottaro,F,ITA
STU20390,SPPC011016_0020,Rita,Bosio,F,ITA
STU20391,SPPC011016_0020,Ranieri,Sauli,M,ITA
STU20392,SPPC011016_0020,Concetta,Zamorani,F,ITA
STU20393,SPPC011016_0020,Ottone,Aulenti,M,ITA
STU20394,SPPC011016_0020,Ernesto,Anguissola,M,ITA
STU20395,SPPC011016_0020,Giulietta,Agostinelli,F,ITA
STU20396,SPPC011016_0020,Federico,Fieramosca,M,ITA
STU20397,SPPC011016_0020,Ranieri,Cerquiglini,M,ITA
STU20398,SPPC011016_0020,Annamaria,Giannuzzi,F,ITA
STU20399,SPPC011016_0021,Mercedes,Cuzzocrea,F,ITA
STU20400,SPPC011016_0021,Mercedes,Bignardi,F,ITA
STU20401,SPPC011016_0021,Federica,Nievo,F,ITA
STU20402,SPPC011016_0021,Adelmo,Gaiatto,M,ITA
STU20403,SPPC011016_0021,Roberta,Mattarella,F,ITA
STU20404,SPPC011016_0021,Loretta,Bruno,F,ITA
STU20405,SPPC011016_0021,Ilaria,Medici,F,ITA
STU20406,SPPC011016_0021,Arturo,Marrone,M,NON_ITA
STU20407,SPPC011016_0021,Rita,Gulotta,F,ITA
STU20408,SPPC011016_0021,Piergiuseppe,Trapanese,M,ITA
STU20409,SPPC011016_0021,Graziella,Abba,F,ITA
STU20410,SPPC011016_0021,Letizia,Fabbri,F,ITA
STU20411,SPPC011016_0021,Giacobbe,Sagese,M,ITA
STU20412,SPPC011016_0021,Lucrezia,Metella,F,ITA
STU20413,SPPC011016_0021,Piergiuseppe,Bacosi,M,ITA
STU20414,SPPC011016_0021,Alessio,Berengario,M,ITA
STU20415,SPPC011016_0021,Virgilio,Mastroianni,M,ITA
STU20416,SPPC011016_0021,Aldo,Sagnelli,M,ITA
STU20417,SPPC011016_0021,Piersanti,Romagnoli,M,ITA
STU20418,SPPC011016_0021,Calcedonio,Solimena,M,ITA
STU20419,SPPC011016_0021,Berenice,Sonnino,F,ITA
STU20420,SPPC011016_0022,Simonetta,Cilibrasi,F,ITA
STU20421,SPPC011016_0022,Patrizia,Monduzzi,F,ITA
STU20422,SPPC011016_0022,Amedeo,Ungaretti,M,ITA
STU20423,SPPC011016_0022,Valeria,Zacchia,F,NON_ITA
STU20424,SPPC011016_0022,Michela,Tartaglia,F,ITA
STU20425,SPPC011016_0022,Lilla,Brichese,F,ITA
STU20426,SPPC011016_0022,Gioffre,Comeriato,M,ITA
STU20427,SPPC011016_0022,Paola,Cutrufo,F,ITA
STU20428,SPPC011016_0022,Eugenia,Bonanno,F,ITA
STU20429,SPPC011016_0022,Hugo,Vendetti,M,ITA
STU20430,SPPC011016_0022,Mirko,Caccianemico,M,ITA
STU20431,SPPC011016_0022,Saverio,Brenna,M,ITA
STU20432,SPPC011016_0022,Iolanda,Lupo,F,ITA
STU20433,SPPC011016_0022,Pierina,Durante,F,ITA
STU20434,SPPC011016_0022,Vittorio,Renier,M,ITA
STU20435,SPPC011016_0022,Adelmo,Saraceno,M,ITA
STU20436,SPPC011016_0022,Rolando,Cafarchia,M,ITA
STU20437,SPPC011016_0022,Donatello,Panicucci,M,ITA
STU20438,SPPC011016_0022,Raffaello,Granatelli,M,ITA
STU20439,SPPC011016_0022,Carla,Bernini,F,ITA
STU20440,SPPC011016_0023,Romana,Peranda,F,ITA
STU20441,SPPC011016_0023,Gioele,Lombroso,M,ITA
STU20442,SPPC011016_0023,Imelda,Boaga,F,ITA
STU20443,SPPC011016_0023,Umberto,Bonolis,M,ITA
STU20444,SPPC011016_0023,Alina,Rensi,F,ITA
STU20445,SPPC011016_0023,Laureano,Medici,M,ITA
STU20446,SPPC011016_0023,Donatello,Vecellio,M,ITA
STU20447,SPPC011016_0023,Angelica,Lercari,F,ITA
STU20448,SPPC011016_0023,Greca,Gangemi,F,ITA
STU20449,SPPC011016_0023,Iolanda,Broschi,F,ITA
STU20450,SPPC011016_0023,Liana,Mazzeo,F,ITA
STU20451,SPPC011016_0023,Armando,Lucciano,M,ITA
STU20452,SPPC011016_0023,Goffredo,Magnani,M,ITA
STU20453,SPPC011016_0023,Fredo,Paoletti,M,ITA
STU20454,SPPC011016_0023,Martina,Grifeo,F,ITA
STU20455,SPPC011016_0023,Rolando,Satriani,M,ITA
STU20456,SPPC011016_0023,Greco,Armani,M,ITA
STU20457,SPPC011016_0023,Fernanda,Zaccagnini,F,ITA
STU20458,SPPC011016_0023,Gastone,Tarchetti,M,NON_ITA
STU20459,SPPC011016_0023,Ludovica,Polani,F,ITA
STU20460,SPPC011016_0024,Lilla,Pacomio,F,ITA
STU20461,SPPC011016_0024,Vincenza,Spanevello,F,ITA
STU20462,SPPC011016_0024,Alessandro,Lercari,M,ITA
STU20463,SPPC011016_0024,Mercedes,Gussoni,F,ITA
STU20464,SPPC011016_0024,Cesare,Romagnoli,M,ITA
STU20465,SPPC011016_0024,Bettina,Gucci,F,ITA
STU20466,SPPC011016_0024,Ludovico,Canali,M,ITA
STU20467,SPPC011016_0024,Antonello,Traetta,M,ITA
STU20468,SPPC011016_0024,Gioachino,Udinesi,M,ITA
STU20469,SPPC011016_0024,Ignazio,Moneta,M,ITA
STU20470,SPPC011016_0024,Cecilia,Bersani,F,ITA
STU20471,SPPC011016_0024,Nicola,Pasqua,M,ITA
STU20472,SPPC011016_0024,Amalia,Maglio,F,ITA
STU20473,SPPC011016_0024,Ranieri,Lattuada,M,NON_ITA
STU20474,SPPC011016_0024,Ludovica,Papafava,F,ITA
STU20475,SPPC011016_0024,Germana,Tebaldi,F,ITA
STU20476,SPPC011016_0024,Domenico,Togliatti,M,ITA
STU20477,SPPC011016_0024,Mariano,Rossini,M,ITA
STU20478,SPPC011016_0024,Greca,Paolini,F,ITA
STU20479,SPPC011016_0024,Beppe,Passalacqua,M,ITA
STU20480,SPPC011016_0024,Irma,Pertini,F,ITA
STU20481,SPPC011016_0024,Fiamma,Morlacchi,F,ITA
STU20482,SPPC011016_0025,Giustino,Faugno,M,ITA
STU20483,SPPC011016_0025,Niccolò,Traetta,M,ITA
STU20484,SPPC011016_0025,Mario,Caracciolo,M,ITA
STU20485,SPPC011016_0025,Giorgia,Pacelli,F,ITA
STU20486,SPPC011016_0025,Paola,Ramazzotti,F,ITA
STU20487,SPPC011016_0025,Pietro,Salandra,M,ITA
STU20488,SPPC011016_0025,Laureano,Balbo,M,ITA
STU20489,SPPC011016_0025,Francesca,Agazzi,F,ITA
STU20490,SPPC011016_0025,Rossana,Parpinel,F,ITA
STU20491,SPPC011016_0025,Eliana,Parri,F,ITA
STU20492,SPPC011016_0025,Alessandra,Tutino,F,ITA
STU20493,SPPC011016_0025,Imelda,Totino,F,ITA
STU20494,SPPC011016_0025,Rosaria,Cesarotti,F,ITA
STU20495,SPPC011016_0025,Piergiuseppe,Borgia,M,ITA
