id_studente,id_classe,nome,cognome,genere,cittadinanza
STU06294,CL0742,Piero,Pincherle,M,NON_ITA
STU06295,CL0742,Enzio,Mimun,M,ITA
STU06296,CL0742,Adriana,Toninelli,F,ITA
STU06297,CL0743,Roberto,Ruggieri,M,ITA
STU06298,CL0743,Antonino,Cremonesi,M,ITA
STU06299,CL0743,Gianluigi,Vergerio,M,NON_ITA
STU06300,CL0743,Raffaele,Pucci,M,ITA
STU06301,CL0743,Chiara,Grasso,F,ITA
STU06302,CL0743,Elmo,Turci,M,ITA
STU06303,CL0743,Marcella,Giusti,F,ITA
STU06304,CL0744,Simone,Gabba,M,ITA
STU06305,CL0744,Ottone,Moschino,M,ITA
STU06306,CL0744,Elvira,Cerutti,F,NON_ITA
STU06307,CL0744,Rosaria,Giannone,F,NON_ITA
STU06308,CL0744,Alphons,Fabbri,M,ITA
STU06309,CL0744,Fausto,Pedroni,M,ITA
STU06310,CL0744,Tonino,Zampa,M,ITA
STU06311,CL0745,Fabio,Montalcini,M,ITA
STU06312,CL0745,Mirko,Pirandello,M,NON_ITA
STU06313,CL0745,Ernesto,Vigorelli,M,ITA
STU06314,CL0745,Enzo,Broschi,M,ITA
STU06315,CL0745,Virgilio,Nicolucci,M,ITA
STU06316,CL0745,Armando,Parpinel,M,ITA
STU06317,CL0745,Giuliano,Grassi,M,ITA
STU06318,CL0746,Eraldo,Zacco,M,ITA
STU06319,CL0746,Romolo,Borsiere,M,NON_ITA
STU06320,CL0746,Nedda,Scotto,F,ITA
STU06321,CL0746,Gaetano,Zaccardo,M,NON_ITA
STU06322,CL0746,Ricciotti,Catalano,M,ITA
STU06323,CL0746,Eraldo,Pellegrini,M,NON_ITA
STU06324,CL0746,Elladio,Carli,M,ITA
STU06325,CL0747,Giustino,Morlacchi,M,NON_ITA
STU06326,CL0747,Lando,Esposito,M,ITA
STU06327,CL0747,Luigi,Leopardi,M,ITA
STU06328,CL0747,Aldo,Palombi,M,ITA
STU06329,CL0747,Ermenegildo,Bruscantini,M,ITA
STU06330,CL0747,Atenulf,Toselli,M,ITA
STU06331,CL0747,Stefano,Milanesi,M,ITA
STU06332,CL0747,Liliana,Cugia,F,ITA
STU06333,CL0747,Uberto,Parmitano,M,NON_ITA
STU06334,CL0747,Elladio,Chiesa,M,ITA
STU06335,CL0748,Alessandro,Argento,M,NON_ITA
STU06336,CL0748,Alderano,Interiano,M,ITA
STU06337,CL0748,Gilberto,Garozzo,M,ITA
STU06338,CL0748,Gianluca,Pelli,M,ITA
STU06339,CL0748,Hugo,Ficino,M,ITA
STU06340,CL0748,Ennio,Bragaglia,M,ITA
STU06341,CL0748,Nicolò,Turci,M,ITA
STU06342,CL0748,Gastone,Miniati,M,ITA
STU06343,CL0748,Gianfranco,Bergoglio,M,ITA
STU06344,CL0748,Piero,Ruggeri,M,ITA
STU06345,CL0749,Ugolino,Travaglio,M,ITA
STU06346,CL0749,Pellegrino,Guinizzelli,M,ITA
STU06347,CL0749,Raffaellino,Ricciardi,M,NON_ITA
STU06348,CL0749,Gianluigi,Alfieri,M,ITA
STU06349,CL0749,Lando,Amaldi,M,ITA
STU06350,CL0749,Uberto,Aulenti,M,ITA
STU06351,CL0749,Enzo,Costanzi,M,ITA
STU06352,CL0749,Arnulfo,Alonzi,M,ITA
STU06353,CL0749,Mattia,Ponti,M,ITA
STU06354,CL0749,Amleto,Pontecorvo,M,NON_ITA
STU06355,CL0750,Annibale,Cammarata,M,ITA
STU06356,CL0750,Gionata,Galuppi,M,NON_ITA
STU06357,CL0750,Mauro,Boccherini,M,ITA
STU06358,CL0750,Galasso,Lucarelli,M,ITA
STU06359,CL0750,Sebastiano,Jovinelli,M,NON_ITA
STU06360,CL0750,Sante,Randazzo,M,ITA
STU06361,CL0750,Ciro,Cimini,M,ITA
STU06362,CL0750,Mirko,Stradivari,M,ITA
STU06363,CL0750,Ranieri,Navarria,M,ITA
STU06364,CL0750,Paulina,Gatto,F,ITA
STU06365,CL0751,Ferdinando,Beccheria,M,ITA
STU06366,CL0751,Gianfrancesco,Delle,M,ITA
STU06367,CL0751,Agnolo,Caracciolo,M,ITA
STU06368,CL0751,Ruggiero,Faggiani,M,ITA
STU06369,CL0751,Torquato,Nicolucci,M,ITA
STU06370,CL0751,Leone,Tasso,M,NON_ITA
STU06371,CL0751,Ettore,Vasari,M,ITA
STU06372,CL0752,Lazzaro,Lombardi,M,ITA
STU06373,CL0752,Galasso,Ferrari,M,ITA
STU06374,CL0752,Rolando,Luzi,M,ITA
STU06375,CL0752,Dario,Bernardi,M,ITA
STU06376,CL0752,Ricciotti,Chinnici,M,ITA
STU06377,CL0752,Amadeo,Toselli,M,ITA
STU06378,CL0752,Vittorio,Foa,M,ITA
STU06379,CL0752,Angelo,Pagnotto,M,NON_ITA
STU06380,CL0753,Giacobbe,Mozart,M,NON_ITA
STU06381,CL0753,Giorgio,Abbagnale,M,NON_ITA
STU06382,CL0753,Luigi,Tasca,M,ITA
STU06383,CL0753,Martino,Tacchini,M,NON_ITA
STU06384,CL0753,Gaspare,Brichese,M,ITA
STU06385,CL0753,Silvestro,Roth,M,ITA
STU06386,CL0753,Raffaele,Bandello,M,ITA
STU06387,CL0753,Alfio,Ruggeri,M,NON_ITA
STU06388,CL0753,Michele,Jilani,M,ITA
STU06389,CL0753,Durante,Viviani,M,NON_ITA
STU06390,CL0754,Simone,Badoglio,M,ITA
STU06391,CL0754,Giulio,Coardi,M,NON_ITA
STU06392,CL0754,Giancarlo,Blasi,M,NON_ITA
STU06393,CL0754,Edoardo,Prada,M,ITA
STU06394,CL0754,Sandro,Niscoromni,M,ITA
STU06395,CL0754,Agostino,Cicilia,M,ITA
STU06396,CL0754,Pietro,Bacosi,M,ITA
STU06397,CL0754,Ermes,Tremonti,M,NON_ITA
STU06398,CL0755,Ermanno,Iannuzzi,M,ITA
STU06399,CL0755,Martino,Cammarata,M,ITA
STU06400,CL0755,Achille,Vismara,M,ITA
STU06401,CL0755,Fiorenzo,Pavone,M,ITA
STU06402,CL0755,Donatello,Gozzano,M,NON_ITA
STU06403,CL0755,Enrico,Renzi,M,ITA
STU06404,CL0755,Gioachino,Goldoni,M,ITA
STU06405,CL0756,Salvi,Molesini,M,NON_ITA
STU06406,CL0756,Lucio,Broggini,M,NON_ITA
STU06407,CL0756,Elmo,Ubaldi,M,ITA
STU06408,CL0756,Fedele,Montessori,M,ITA
STU06409,CL0756,Luciano,Boiardo,M,ITA
STU06410,CL0756,Raffaele,Almagià,M,ITA
STU06411,CL0756,Antonino,Renault,M,NON_ITA
STU06412,CL0756,Piermaria,Barozzi,M,ITA
STU06413,CL0756,Vittorio,Aulenti,M,NON_ITA
STU06414,CL0756,Carmelo,Cicala,M,ITA
STU06415,CL0757,Coluccio,Meucci,M,ITA
STU06416,CL0757,Giulio,Ossani,M,ITA
STU06417,CL0757,Puccio,Mazzi,M,ITA
STU06418,CL0757,Enzo,Pucci,M,ITA
STU06419,CL0757,Fedele,Galilei,M,ITA
STU06420,CL0757,Virgilio,Raimondi,M,ITA
STU06421,CL0757,Lamberto,Lettiere,M,ITA
STU06422,CL0757,Giuseppe,Pavarotti,M,ITA
STU06423,CL0757,Lucio,Ruffini,M,ITA
STU06424,CL0758,Leone,Rapisardi,M,ITA
STU06425,CL0758,Enzio,Bruno,M,ITA
STU06426,CL0758,Napoleone,Manacorda,M,ITA
STU06427,CL0758,Severino,Bataglia,M,ITA
STU06428,CL0758,Milo,Pisano,M,ITA
STU06429,CL0758,Martino,Tozzi,M,ITA
STU06430,CL0758,Elmo,Mercadante,M,ITA
STU06431,CL0758,Luchino,Ruberto,M,ITA
STU06432,CL0759,Benito,Bassi,M,ITA
STU06433,CL0759,Liberto,Barillaro,M,ITA
STU06434,CL0759,Rodolfo,Mercantini,M,NON_ITA
STU06435,CL0759,Pompeo,Mazzanti,M,ITA
STU06436,CL0759,Tiziano,Combi,M,NON_ITA
STU06437,CL0759,Donato,Necci,M,ITA
STU06438,CL0759,Ermanno,Vergerio,M,NON_ITA
STU06439,CL0759,Cipriano,Maderna,M,NON_ITA
STU06440,CL0759,Severino,Borghese,M,ITA
STU06441,CL0759,Lamberto,Troisi,M,ITA
STU06442,CL0760,Federico,Vigliotti,M,ITA
STU06443,CL0760,Luca,Ovadia,M,ITA
STU06444,CL0760,Pomponio,Casalodi,M,ITA
STU06445,CL0760,Guarino,Pagliaro,M,ITA
STU06446,CL0760,Geronimo,Bianchi,M,ITA
STU06447,CL0760,Nicola,Segrè,M,ITA
STU06448,CL0760,Chiara,Gargallo,F,ITA
STU06449,CL0760,Romeo,Cremonesi,M,NON_ITA
STU06450,CL0761,Martino,Legnante,M,ITA
STU06451,CL0761,Federigo,Paltrinieri,M,ITA
STU06452,CL0761,Fabio,Meucci,M,ITA
STU06453,CL0761,Greco,Tiepolo,M,ITA
STU06454,CL0761,Bartolomeo,Versace,M,NON_ITA
STU06455,CL0761,Saverio,Conti,M,NON_ITA
STU06456,CL0761,Giuseppe,Micca,M,NON_ITA
STU06457,CL0761,Mario,Finotto,M,ITA
STU06458,CL0762,Baldassare,Costanzi,M,ITA
STU06459,CL0762,Ludovico,Golino,M,NON_ITA
STU06460,CL0762,Leone,Lettiere,M,ITA
STU06461,CL0762,Ubaldo,Serraglio,M,ITA
STU06462,CL0762,Nicolò,Cicala,M,NON_ITA
STU06463,CL0762,Ermanno,Lattuada,M,ITA
STU06464,CL0762,Santino,Balbo,M,ITA
STU06465,CL0762,Vittorio,Vidoni,M,ITA
STU06466,CL0762,Fedele,Buonauro,M,ITA
STU06467,CL0763,Amadeo,Giammusso,M,ITA
STU06468,CL0763,Rocco,Pisaroni,M,ITA
STU06469,CL0763,Salvatore,Corradi,M,ITA
STU06470,CL0763,Virginia,Anguillara,F,NON_ITA
STU06471,CL0763,Patrizio,Asprucci,M,ITA
STU06472,CL0763,Dante,Bernardi,M,ITA
STU06473,CL0763,Ronaldo,Borromini,M,ITA
STU06474,CL0764,Gaetano,Iannuzzi,M,ITA
STU06475,CL0764,Gionata,Acerbi,M,NON_ITA
STU06476,CL0764,Fredo,Cattaneo,M,ITA
STU06477,CL0764,Gioachino,Tarantini,M,ITA
STU06478,CL0764,Bernardo,Scaramucci,M,ITA
STU06479,CL0764,Manuel,Parri,M,NON_ITA
STU06480,CL0764,Angelo,Contrafatto,M,ITA
STU06481,CL0764,Giampiero,Magrassi,M,ITA
STU06482,CL0764,Corrado,Giannotti,M,ITA
STU06483,CL0764,Antonello,Polizzi,M,ITA
STU06484,CL0765,Elmo,Petruzzi,M,ITA
STU06485,CL0765,Rolando,Zacchia,M,ITA
STU06486,CL0765,Pierluigi,Ruffini,M,ITA
STU06487,CL0765,Donatello,Respighi,M,ITA
STU06488,CL0765,Adelmo,Majorana,M,ITA
STU06489,CL0765,Biagio,Longhena,M,NON_ITA
STU06490,CL0765,Piermaria,Bonomo,M,ITA
STU06491,CL0765,Matteo,Palmisano,M,ITA
STU06492,CL0766,Guido,Redi,M,ITA
STU06493,CL0766,Luca,Basadonna,M,NON_ITA
STU06494,CL0766,Michelotto,Barzini,M,ITA
STU06495,CL0766,Arsenio,Gaito,M,ITA
STU06496,CL0766,Alessio,Zeffirelli,M,ITA
STU06497,CL0766,Adamo,Camiscione,M,ITA
STU06498,CL0766,Carmelo,Palladio,M,ITA
STU06499,CL0766,Bianca,Ferrazzi,F,ITA
STU06500,CL0767,Oreste,Opizzi,M,NON_ITA
STU06501,CL0767,Raffaello,Ligorio,M,ITA
STU06502,CL0767,Lina,Tozzi,F,ITA
STU06503,CL0767,Gustavo,Montalcini,M,ITA
STU06504,CL0767,Piersanti,Cortese,M,ITA
STU06505,CL0767,Fedele,Mastroianni,M,ITA
STU06506,CL0767,Renzo,Pagnotto,M,ITA
STU06507,CL0767,Liliana,Morgagni,F,ITA
STU06508,CL0768,Carmelo,Malpighi,M,ITA
STU06509,CL0768,Claudio,Angeli,M,NON_ITA
STU06510,CL0768,Milo,Padovano,M,NON_ITA
STU06511,CL0768,Leone,Niscoromni,M,NON_ITA
STU06512,CL0768,Benedetto,Cherubini,M,NON_ITA
STU06513,CL0768,Costantino,Bragaglia,M,ITA
STU06514,CL0768,Nino,Fagiani,M,ITA
STU06515,CL0768,Michelotto,Petrassi,M,ITA
STU06516,CL0768,Agostino,Pratesi,M,ITA
STU06517,CL0768,Fedele,Botticelli,M,ITA
STU06518,CL0769,Durante,Ostinelli,M,ITA
STU06519,CL0769,Augusto,Campise,M,ITA
STU06520,CL0769,Agostino,Einaudi,M,ITA
STU06521,CL0769,Carla,Pucci,F,ITA
STU06522,CL0769,Greca,Respighi,F,ITA
STU06523,CL0769,Gelsomina,Scandone,F,NON_ITA
STU06524,CL0769,Baccio,Dallara,M,ITA
STU06525,CL0770,Ansaldo,Gravina,M,ITA
STU06526,CL0770,Venancio,Opizzi,M,ITA
STU06527,CL0770,Dolores,Liverotti,F,ITA
STU06528,CL0770,Franco,Pellico,M,NON_ITA
STU06529,CL0770,Ennio,Fagotto,M,NON_ITA
STU06530,CL0770,Orazio,Sordi,M,ITA
STU06531,CL0770,Ornella,Montessori,F,ITA
STU06532,CL0771,Milo,Monte,M,ITA
STU06533,CL0771,Lando,Chiaramonte,M,ITA
STU06534,CL0771,Luigi,Vivaldi,M,ITA
STU06535,CL0771,Serena,Comencini,F,ITA
STU06536,CL0771,Riccardo,Verdone,M,ITA
STU06537,CL0771,Alessandro,Vianello,M,ITA
STU06538,CL0771,Giampiero,Renier,M,ITA
STU06539,CL0771,Valeria,Gaito,F,ITA
STU06540,CL0771,Massimiliano,Mantegazza,M,ITA
STU06541,CL0772,Amedeo,Gullotta,M,ITA
STU06542,CL0772,Francesco,Renault,M,NON_ITA
STU06543,CL0772,Gianna,Guinizzelli,F,ITA
STU06544,CL0772,Maura,Dalla,F,ITA
STU06545,CL0772,Greca,Perini,F,NON_ITA
STU06546,CL0772,Raffaele,Bossi,M,ITA
STU06547,CL0772,Salvatore,Luciani,M,ITA
STU06548,CL0772,Giuliano,Canova,M,ITA
STU06549,CL0773,Fausto,Romagnoli,M,ITA
STU06550,CL0773,Romeo,Nitto,M,ITA
STU06551,CL0773,Daniele,Catalano,M,ITA
STU06552,CL0773,Benito,Modiano,M,ITA
STU06553,CL0773,Umberto,Pacelli,M,ITA
STU06554,CL0773,Adelmo,Togliatti,M,ITA
STU06555,CL0773,Giovanni,Tarantino,M,ITA
STU06556,CL0773,Livio,Spadafora,M,NON_ITA
STU06557,CL0774,Michelotto,Leblanc,M,ITA
STU06558,CL0774,Roman,Brenna,M,NON_ITA
STU06559,CL0774,Nicolò,Taliani,M,ITA
STU06560,CL0774,Vincenzo,Rusticucci,M,ITA
STU06561,CL0774,Severino,Bellocchio,M,ITA
STU06562,CL0774,Silvio,Montalti,M,ITA
STU06563,CL0774,Telemaco,Binaghi,M,ITA
STU06564,CL0775,Annibale,Agazzi,M,NON_ITA
STU06565,CL0775,Armando,Zeffirelli,M,ITA
STU06566,CL0775,Paolo,Sommaruga,M,ITA
STU06567,CL0775,Edoardo,Satriani,M,ITA
STU06568,CL0775,Virgilio,Rossetti,M,NON_ITA
STU06569,CL0775,Livio,Mascagni,M,ITA
STU06570,CL0775,Stefano,Gilardoni,M,ITA
STU06571,CL0775,Romolo,Catalano,M,NON_ITA
STU06572,CL0775,Ermes,Tartaglia,M,NON_ITA
STU06573,CL0776,Anita,Battisti,F,NON_ITA
STU06574,CL0776,Mariana,Maderno,F,NON_ITA
STU06575,CL0776,Giada,Bonaventura,F,ITA
STU06576,CL0776,Chiara,Pininfarina,F,NON_ITA
STU06577,CL0776,Rosalia,Brunello,F,ITA
STU06578,CL0776,Marissa,Miniati,F,NON_ITA
STU06579,CL0776,Antonio,Grifeo,M,ITA
STU06580,CL0776,Fredo,Giolitti,M,ITA
STU06581,CL0776,Daria,Gelli,F,NON_ITA
STU06582,CL0777,Serena,Bianchini,F,NON_ITA
STU06583,CL0777,Giuliana,Nicolucci,F,NON_ITA
STU06584,CL0777,Loretta,Bompiani,F,ITA
STU06585,CL0777,Ramona,Valmarana,F,NON_ITA
STU06586,CL0777,Licia,Missoni,F,ITA
STU06587,CL0777,Fabia,Taccola,F,NON_ITA
STU06588,CL0777,Eva,Ferragni,F,NON_ITA
STU06589,CL0778,Fortunata,Palladio,F,NON_ITA
STU06590,CL0778,Antonietta,Carullo,F,ITA
STU06591,CL0778,Maria,Simeoni,F,NON_ITA
STU06592,CL0778,Salvi,Carnera,M,NON_ITA
STU06593,CL0778,Sole,Costalonga,F,NON_ITA
STU06594,CL0778,Federica,Varano,F,NON_ITA
STU06595,CL0778,Evangelista,Sbarbaro,F,ITA
STU06596,CL0779,Flora,Vianello,F,ITA
STU06597,CL0779,Simone,Gangemi,M,NON_ITA
STU06598,CL0779,Lisa,Farinelli,F,NON_ITA
STU06599,CL0779,Alessandra,Vercelloni,F,NON_ITA
STU06600,CL0779,Greca,Golgi,F,ITA
STU06601,CL0779,Stella,Pontecorvo,F,NON_ITA
STU06602,CL0779,Lazzaro,Verdi,M,NON_ITA
STU06603,CL0779,Lina,Bosio,F,NON_ITA
STU06604,CL0780,Griselda,Goldoni,F,NON_ITA
STU06605,CL0780,Maria,Turati,F,NON_ITA
STU06606,CL0780,Renata,Amato,F,NON_ITA
STU06607,CL0780,Donatello,Carriera,M,NON_ITA
STU06608,CL0780,Stefania,Verri,F,ITA
STU06609,CL0780,Jolanda,Venturi,F,NON_ITA
STU06610,CL0780,Marissa,Borroni,F,NON_ITA
STU06611,CL0780,Umberto,Galilei,M,NON_ITA
STU06612,CL0780,Serafina,Brenna,F,NON_ITA
STU06613,CL0781,Diana,Visconti,F,ITA
STU06614,CL0781,Melania,Gullotta,F,ITA
STU06615,CL0781,Ida,Camanni,F,ITA
STU06616,CL0781,Griselda,Antonucci,F,ITA
STU06617,CL0781,Annamaria,Renault,F,NON_ITA
STU06618,CL0781,Amanda,Caracciolo,F,NON_ITA
STU06619,CL0781,Donatella,Ferretti,F,NON_ITA
STU06620,CL0782,Francesca,Poerio,F,ITA
STU06621,CL0782,Ida,Pagnotto,F,NON_ITA
STU06622,CL0782,Flavia,Morosini,F,ITA
STU06623,CL0782,Amanda,Semitecolo,F,ITA
STU06624,CL0782,Licia,Emanuelli,F,ITA
STU06625,CL0782,Coriolano,Berengario,M,ITA
STU06626,CL0782,Sandro,Endrizzi,M,NON_ITA
STU06627,CL0782,Marcella,Cardano,F,NON_ITA
STU06628,CL0782,Gianna,Porzio,F,ITA
STU06629,CL0782,Viridiana,Castelli,F,ITA
STU06630,CL0783,Stella,Pontecorvo,F,ITA
STU06631,CL0783,Umberto,Coppola,M,NON_ITA
STU06632,CL0783,Livio,Gonzaga,M,ITA
STU06633,CL0783,Zaira,Soffici,F,NON_ITA
STU06634,CL0783,Marco,Palombi,M,ITA
STU06635,CL0783,Emilio,Soderini,M,ITA
STU06636,CL0783,Vittoria,Gualtieri,F,NON_ITA
STU06637,CL0783,Antonella,Sagredo,F,NON_ITA
STU06638,CL0783,Mercedes,Borzomì,F,ITA
STU06639,CL0783,Sophia,Geraci,F,ITA
STU06640,CL0784,Vito,Rizzoli,M,NON_ITA
STU06641,CL0784,Graziella,Gagliardi,F,ITA
STU06642,CL0784,Tatiana,Altera,F,ITA
STU06643,CL0784,Eugenia,Cilibrasi,F,ITA
STU06644,CL0784,Gianluca,Catenazzi,M,ITA
STU06645,CL0784,Mariana,Bonanno,F,ITA
STU06646,CL0784,Fiorenzo,Pigafetta,M,NON_ITA
STU06647,CL0785,Ninetta,Busoni,F,ITA
STU06648,CL0785,Marissa,Veltroni,F,ITA
STU06649,CL0785,Nedda,Bova,F,NON_ITA
STU06650,CL0785,Sonia,Gussoni,F,NON_ITA
STU06651,CL0785,Francesca,Gregorio,F,ITA
STU06652,CL0785,Simone,Segrè,M,ITA
STU06653,CL0785,Ranieri,Antonelli,M,NON_ITA
STU06654,CL0785,Livia,Bombieri,F,NON_ITA
STU06655,CL0785,Maria,Gianetti,F,ITA
STU06656,CL0786,Ramona,Tamburini,F,ITA
STU06657,CL0786,Marina,Dibiasi,F,NON_ITA
STU06658,CL0786,Ludovica,Baresi,F,NON_ITA
STU06659,CL0786,Maurizio,Gasperi,M,NON_ITA
STU06660,CL0786,Alessia,Rizzo,F,ITA
STU06661,CL0786,Romana,Vianello,F,ITA
STU06662,CL0786,Gianluca,Zola,M,ITA
STU06663,CL0786,Luca,Panatta,M,ITA
STU06664,CL0786,Massimo,Leblanc,M,ITA
STU06665,CL0787,Gloria,Soffici,F,NON_ITA
STU06666,CL0787,Gastone,Versace,M,NON_ITA
STU06667,CL0787,Bianca,Panatta,F,ITA
STU06668,CL0787,Severino,Morabito,M,NON_ITA
STU06669,CL0787,Allegra,Aldobrandi,F,NON_ITA
STU06670,CL0787,Elmo,Botticelli,M,NON_ITA
STU06671,CL0787,Adele,Botta,F,NON_ITA
STU06672,CL0788,Piergiorgio,Dossi,M,ITA
STU06673,CL0788,Antonino,Paolini,M,NON_ITA
STU06674,CL0788,Valeria,Asprucci,F,ITA
STU06675,CL0788,Gloria,Travaglia,F,ITA
STU06676,CL0788,Etta,Ciampi,F,ITA
STU06677,CL0788,Sandra,Esposito,F,ITA
STU06678,CL0788,Lucia,Vento,F,ITA
STU06679,CL0789,Lisa,Avogadro,F,NON_ITA
STU06680,CL0789,Nicola,Tomasini,M,NON_ITA
STU06681,CL0789,Flora,Emanuelli,F,ITA
STU06682,CL0789,Nedda,Palazzo,F,NON_ITA
STU06683,CL0789,Cipriano,Pertini,M,NON_ITA
STU06684,CL0789,Azeglio,Acerbi,M,ITA
STU06685,CL0789,Alessio,Palumbo,M,ITA
STU06686,CL0789,Fiamma,Satriani,F,ITA
STU06687,CL0790,Adelasia,Forza,F,ITA
STU06688,CL0790,Eleanora,Morpurgo,F,ITA
STU06689,CL0790,Michela,Riccati,F,NON_ITA
STU06690,CL0790,Beatrice,Tosi,F,NON_ITA
STU06691,CL0790,Alderano,Totino,M,ITA
STU06692,CL0790,Giuseppina,Ravaglioli,F,ITA
STU06693,CL0790,Michela,Canevascini,F,NON_ITA
STU06694,CL0790,Arnaldo,Mazzini,M,NON_ITA
STU06695,CL0790,Piermaria,Monti,M,NON_ITA
STU06696,CL0791,Amedeo,Gussoni,M,ITA
STU06697,CL0791,Antonietta,Vezzali,F,ITA
STU06698,CL0791,Benvenuto,Cignaroli,M,ITA
STU06699,CL0791,Rosario,Dossi,M,NON_ITA
STU06700,CL0791,Pina,Collodi,F,ITA
STU06701,CL0791,Salvatore,Toscanini,M,ITA
STU06702,CL0791,Lazzaro,Durante,M,ITA
STU06703,CL0791,Giuseppina,Puccini,F,NON_ITA
STU06704,CL0792,Torquato,Balotelli,M,ITA
STU06705,CL0792,Gioacchino,Briccialdi,M,ITA
STU06706,CL0792,Enrico,Zanzi,M,ITA
STU06707,CL0792,Galasso,Rosiello,M,ITA
STU06708,CL0792,Gianfrancesco,Bulzoni,M,ITA
STU06709,CL0792,Nicolò,Cammarata,M,ITA
STU06710,CL0792,Pasqual,Murri,M,ITA
STU06711,CL0792,Salvatore,Fiorucci,M,ITA
STU06712,CL0793,Raffaellino,Acerbi,M,ITA
STU06713,CL0793,Fredo,Castiglione,M,ITA
STU06714,CL0793,Manuel,Blasi,M,ITA
STU06715,CL0793,Gioffre,Ferrucci,M,ITA
STU06716,CL0793,Ubaldo,Bosurgi,M,ITA
STU06717,CL0793,Nicolò,Jacuzzi,M,ITA
STU06718,CL0793,Damiano,Smirnoff,M,ITA
STU06719,CL0793,Cirillo,Dandolo,M,ITA
STU06720,CL0793,Martino,Cibin,M,ITA
STU06721,CL0794,Baccio,Antonelli,M,ITA
STU06722,CL0794,Adelmo,Sokolov,M,ITA
STU06723,CL0794,Fiorino,Proietti,M,ITA
STU06724,CL0794,Pierpaolo,Vecoli,M,ITA
STU06725,CL0794,Puccio,Marazzi,M,ITA
STU06726,CL0794,Fedele,Cavalcanti,M,ITA
STU06727,CL0794,Napoleone,Vittadello,M,ITA
STU06728,CL0794,Pierpaolo,Cossiga,M,ITA
STU06729,CL0794,Gioele,Lucchesi,M,ITA
STU06730,CL0795,Virgilio,Travaglio,M,ITA
STU06731,CL0795,Sebastiano,Lancisi,M,ITA
STU06732,CL0795,Bartolomeo,Salata,M,ITA
STU06733,CL0795,Marco,Giorgetti,M,ITA
STU06734,CL0795,Riccardo,Mezzetta,M,ITA
STU06735,CL0795,Pasquale,Cipolla,M,ITA
STU06736,CL0795,Ivan,Montanari,M,ITA
STU06737,CL0795,Rolando,Simeoni,M,NON_ITA
STU06738,CL0795,Pier,Angeli,M,ITA
STU06739,CL0795,Ermes,Troisi,M,ITA
STU06740,CL0796,Matteo,Carpaccio,M,ITA
STU06741,CL0796,Annibale,Meucci,M,ITA
STU06742,CL0796,Enzio,Pareto,M,ITA
STU06743,CL0796,Giancarlo,Benedetti,M,ITA
STU06744,CL0796,Gastone,Ravaglioli,M,ITA
STU06745,CL0796,Severino,Frescobaldi,M,ITA
STU06746,CL0796,Amadeo,Palazzo,M,ITA
STU06747,CL0796,Luigi,Tozzo,M,ITA
STU06748,CL0796,Lazzaro,Tamburi,M,ITA
STU06749,CL0797,Coriolano,Bianchini,M,ITA
STU06750,CL0797,Vanessa,Sollima,F,ITA
STU06751,CL0797,Giosuè,Spadafora,M,ITA
STU06752,CL0797,Salvi,Panatta,M,ITA
STU06753,CL0797,Micheletto,Turati,M,ITA
STU06754,CL0797,Emilio,Boldù,M,ITA
STU06755,CL0797,Fedele,Antelami,M,ITA
STU06756,CL0797,Alfio,Pavarotti,M,ITA
STU06757,CL0797,Patrizio,Ligorio,M,ITA
STU06758,CL0798,Flavio,Terragni,M,ITA
STU06759,CL0798,Roberto,Collina,M,ITA
STU06760,CL0798,Dario,Cundari,M,ITA
STU06761,CL0798,Sergius,Broggini,M,ITA
STU06762,CL0798,Venancio,Borgia,M,ITA
STU06763,CL0798,Gioffre,Sommaruga,M,ITA
STU06764,CL0798,Orlando,Ferragni,M,ITA
STU06765,CL0798,Rolando,Boccioni,M,ITA
STU06766,CL0798,Costantino,Bergoglio,M,ITA
STU06767,CL0799,Rossana,Ricciardi,F,ITA
STU06768,CL0799,Gianpaolo,Ferrucci,M,ITA
STU06769,CL0799,Torquato,Santoro,M,ITA
STU06770,CL0799,Giampiero,Ficino,M,NON_ITA
STU06771,CL0799,Simone,Dibiasi,M,ITA
STU06772,CL0799,Achille,Corcos,M,ITA
STU06773,CL0799,Annibale,Borrani,M,ITA
STU06774,CL0799,Amedeo,Majorana,M,ITA
STU06775,CL0800,Ezio,Guarana,M,NON_ITA
STU06776,CL0800,Micheletto,Meucci,M,ITA
STU06777,CL0800,Gianpaolo,Favata,M,ITA
STU06778,CL0800,Isa,Fioravanti,F,ITA
STU06779,CL0800,Tonino,Cuda,M,ITA
STU06780,CL0800,Pompeo,Galuppi,M,ITA
STU06781,CL0800,Ippazio,Malatesta,M,ITA
STU06782,CL0800,Ermenegildo,Nicoletti,M,ITA
STU06783,CL0801,Guglielmo,Cicala,M,ITA
STU06784,CL0801,Alberto,Smirnoff,M,ITA
STU06785,CL0801,Romeo,Gentilini,M,ITA
STU06786,CL0801,Ugolino,Scarpetta,M,ITA
STU06787,CL0801,Rolando,Vento,M,ITA
STU06788,CL0801,Fernanda,Onio,F,ITA
STU06789,CL0801,Ronaldo,Bragaglia,M,ITA
STU06790,CL0802,Oreste,Finetti,M,ITA
STU06791,CL0802,Silvio,Tozzi,M,ITA
STU06792,CL0802,Domenico,Tomasetti,M,ITA
STU06793,CL0802,Agostino,Aulenti,M,ITA
STU06794,CL0802,Claudio,Scaramucci,M,ITA
STU06795,CL0802,Veronica,Magnani,F,ITA
